validdate,t_2m:C,global_rad:W,direct_rad:W,diffuse_rad:W,precip_1h:mm,effective_cloud_cover:p
2020-10-20T20:00:00Z,24.3,0.0,0.0,0.0,0.00,4.9
2020-10-20T21:00:00Z,24.1,0.0,0.0,0.0,0.00,4.9
2020-10-20T22:00:00Z,24.0,0.0,0.0,0.0,0.00,4.3
2020-10-20T23:00:00Z,23.3,0.0,0.0,0.0,0.00,15.4
2020-10-21T00:00:00Z,22.5,0.0,0.0,0.0,0.00,25.4
2020-10-21T01:00:00Z,23.1,0.0,0.0,0.0,0.00,23.3
2020-10-21T02:00:00Z,22.9,0.0,0.0,0.0,0.00,22.2
2020-10-21T03:00:00Z,22.4,0.0,0.0,0.0,0.00,21.3
2020-10-21T04:00:00Z,22.6,7.2,1.9,5.4,0.00,23.7
2020-10-21T05:00:00Z,24.9,146.6,76.7,69.9,0.00,14.6
2020-10-21T06:00:00Z,27.2,305.9,195.6,110.2,0.00,19.8
2020-10-21T07:00:00Z,28.4,436.7,308.0,128.7,0.00,22.7
2020-10-21T08:00:00Z,29.9,562.5,420.4,142.1,0.00,20.9
2020-10-21T09:00:00Z,30.7,626.5,480.1,146.3,0.00,21.9
2020-10-21T10:00:00Z,30.7,619.9,480.1,139.8,0.00,16.9
2020-10-21T11:00:00Z,30.1,560.9,424.5,136.4,0.00,15.8
2020-10-21T12:00:00Z,29.7,452.5,327.7,124.8,0.00,12.4
2020-10-21T13:00:00Z,28.6,299.6,198.9,100.8,0.00,14.9
2020-10-21T14:00:00Z,27.6,124.8,64.7,60.1,0.00,7.3
2020-10-21T15:00:00Z,26.1,0.0,0.0,0.0,0.00,2.2
2020-10-21T16:00:00Z,24.6,0.0,0.0,0.0,0.00,0.8
2020-10-21T17:00:00Z,23.7,0.0,0.0,0.0,0.00,0.0
2020-10-21T18:00:00Z,23.0,0.0,0.0,0.0,0.00,0.0
2020-10-21T19:00:00Z,22.3,0.0,0.0,0.0,0.00,0.0
2020-10-21T20:00:00Z,21.6,0.0,0.0,0.0,0.00,0.8
2020-10-21T21:00:00Z,20.9,0.0,0.0,0.0,0.00,0.8
2020-10-21T22:00:00Z,20.6,0.0,0.0,0.0,0.00,0.0
2020-10-21T23:00:00Z,20.2,0.0,0.0,0.0,0.00,0.0
2020-10-22T00:00:00Z,19.1,0.0,0.0,0.0,0.00,0.0
2020-10-22T01:00:00Z,20.0,0.0,0.0,0.0,0.00,0.0
2020-10-22T02:00:00Z,20.0,0.0,0.0,0.0,0.00,0.5
2020-10-22T03:00:00Z,20.0,0.0,0.0,0.0,0.00,0.0
2020-10-22T04:00:00Z,20.5,7.2,2.1,5.1,0.00,0.0
2020-10-22T05:00:00Z,23.1,161.5,92.3,69.2,0.00,0.0
2020-10-22T06:00:00Z,26.1,351.2,251.8,99.4,0.00,0.0
2020-10-22T07:00:00Z,28.8,517.9,403.8,114.0,0.00,0.0
2020-10-22T08:00:00Z,31.2,638.0,514.8,123.2,0.00,0.0
2020-10-22T09:00:00Z,32.6,698.0,570.6,127.4,0.00,0.0
2020-10-22T10:00:00Z,32.3,686.4,558.1,128.3,0.00,0.2
2020-10-22T11:00:00Z,31.8,614.7,491.4,123.3,0.00,0.0
2020-10-22T12:00:00Z,31.0,491.8,379.8,111.9,0.00,0.0
2020-10-22T13:00:00Z,29.7,320.3,224.8,95.5,0.00,1.3
2020-10-22T14:00:00Z,27.8,128.0,69.4,58.6,0.00,2.1
2020-10-22T15:00:00Z,26.0,0.0,0.0,0.0,0.00,0.3
2020-10-22T16:00:00Z,24.5,0.0,0.0,0.0,0.00,0.8
2020-10-22T17:00:00Z,24.4,0.0,0.0,0.0,0.00,0.0
2020-10-22T18:00:00Z,22.5,0.0,0.0,0.0,0.00,0.0
2020-10-22T19:00:00Z,21.3,0.0,0.0,0.0,0.00,0.0
2020-10-22T20:00:00Z,20.9,0.0,0.0,0.0,0.00,0.0
2020-10-22T21:00:00Z,20.5,0.0,0.0,0.0,0.00,0.0
2020-10-22T22:00:00Z,20.4,0.0,0.0,0.0,0.00,2.6
2020-10-22T23:00:00Z,20.3,0.0,0.0,0.0,0.00,2.6
2020-10-23T00:00:00Z,20.4,0.0,0.0,0.0,0.00,7.1
2020-10-23T01:00:00Z,20.4,0.0,0.0,0.0,0.00,0.0
2020-10-23T02:00:00Z,20.1,0.0,0.0,0.0,0.00,1.1
2020-10-23T03:00:00Z,20.0,0.0,0.0,0.0,0.00,0.3
2020-10-23T04:00:00Z,20.7,5.9,1.9,4.0,0.00,0.0
2020-10-23T05:00:00Z,23.2,159.9,92.0,68.0,0.00,0.0
2020-10-23T06:00:00Z,26.8,350.5,251.9,98.6,0.00,0.0
2020-10-23T07:00:00Z,28.5,517.7,404.3,113.5,0.00,0.1
2020-10-23T08:00:00Z,30.0,636.3,511.5,124.8,0.00,12.8
2020-10-23T09:00:00Z,31.0,694.1,562.6,131.5,0.00,13.9
2020-10-23T10:00:00Z,31.2,687.8,556.3,131.5,0.00,15.6
2020-10-23T11:00:00Z,30.9,615.4,488.2,127.1,0.00,10.3
2020-10-23T12:00:00Z,30.3,487.7,373.5,114.2,0.00,1.5
2020-10-23T13:00:00Z,29.5,315.8,220.2,95.6,0.00,0.9
2020-10-23T14:00:00Z,28.2,124.6,66.9,57.8,0.00,0.8
2020-10-23T15:00:00Z,26.2,0.0,0.0,0.0,0.00,0.0
2020-10-23T16:00:00Z,24.3,0.0,0.0,0.0,0.00,0.0
2020-10-23T17:00:00Z,23.6,0.0,0.0,0.0,0.00,0.0
2020-10-23T18:00:00Z,22.0,0.0,0.0,0.0,0.00,0.0
2020-10-23T19:00:00Z,21.3,0.0,0.0,0.0,0.00,0.0
2020-10-23T20:00:00Z,20.1,0.0,0.0,0.0,0.00,0.0
2020-10-23T21:00:00Z,19.5,0.0,0.0,0.0,0.00,0.0
2020-10-23T22:00:00Z,19.2,0.0,0.0,0.0,0.00,0.0
2020-10-23T23:00:00Z,21.7,0.0,0.0,0.0,0.00,0.0
2020-10-24T00:00:00Z,22.1,0.0,0.0,0.0,0.00,0.0
2020-10-24T01:00:00Z,21.4,0.0,0.0,0.0,0.00,2.3
2020-10-24T02:00:00Z,20.4,0.0,0.0,0.0,0.00,36.2
2020-10-24T03:00:00Z,19.6,0.0,0.0,0.0,0.00,43.4
2020-10-24T04:00:00Z,20.7,3.6,0.0,3.6,0.00,45.4
2020-10-24T05:00:00Z,23.0,124.0,36.5,87.4,0.00,41.5
2020-10-24T06:00:00Z,26.2,291.2,132.3,158.9,0.00,42.8
2020-10-24T07:00:00Z,28.1,452.0,254.4,197.6,0.00,43.8
2020-10-24T08:00:00Z,29.5,575.4,361.4,214.0,0.00,32.2
2020-10-24T09:00:00Z,31.0,635.8,431.6,204.2,0.00,23.7
2020-10-24T10:00:00Z,31.2,633.5,445.8,187.6,0.00,25.2
2020-10-24T11:00:00Z,30.1,535.7,342.2,193.5,0.00,35.4
2020-10-24T12:00:00Z,29.3,402.4,222.1,180.3,0.00,35.9
2020-10-24T13:00:00Z,28.6,246.0,117.6,128.5,0.00,30.4
2020-10-24T14:00:00Z,27.7,102.3,40.2,62.0,0.00,12.0
2020-10-24T15:00:00Z,25.6,0.0,0.0,0.0,0.00,28.8
2020-10-24T16:00:00Z,24.2,0.0,0.0,0.0,0.00,29.9
2020-10-24T17:00:00Z,23.9,0.0,0.0,0.0,0.00,74.1
2020-10-24T18:00:00Z,24.1,0.0,0.0,0.0,0.00,69.6
2020-10-24T19:00:00Z,24.6,0.0,0.0,0.0,0.00,94.0
2020-10-24T20:00:00Z,24.6,0.0,0.0,0.0,0.00,99.8
2020-10-24T21:00:00Z,24.3,0.0,0.0,0.0,0.00,83.8
2020-10-24T22:00:00Z,23.7,0.0,0.0,0.0,0.00,59.2
2020-10-24T23:00:00Z,22.8,0.0,0.0,0.0,0.00,62.8
2020-10-25T00:00:00Z,22.4,0.0,0.0,0.0,0.00,63.2
2020-10-25T01:00:00Z,24.7,0.0,0.0,0.0,0.00,70.6
2020-10-25T02:00:00Z,25.2,0.0,0.0,0.0,0.08,89.9
2020-10-25T03:00:00Z,24.6,0.0,0.0,0.0,0.31,63.0
2020-10-25T04:00:00Z,24.6,2.3,0.0,2.3,0.00,58.0
2020-10-25T05:00:00Z,26.8,106.5,38.6,68.0,0.00,57.3
2020-10-25T06:00:00Z,28.0,234.5,97.0,137.4,0.00,62.2
2020-10-25T07:00:00Z,30.9,347.2,139.1,208.1,0.00,72.0
2020-10-25T08:00:00Z,32.6,482.8,260.3,222.6,0.00,60.1
2020-10-25T09:00:00Z,33.7,604.4,418.1,186.2,0.00,55.5
2020-10-25T10:00:00Z,33.6,643.8,479.6,164.2,0.00,32.1
2020-10-25T11:00:00Z,32.2,590.2,452.2,138.0,0.00,16.8
2020-10-25T12:00:00Z,29.8,443.6,319.6,124.0,0.00,2.6
2020-10-25T13:00:00Z,29.3,275.0,171.8,103.2,0.00,13.0
2020-10-25T14:00:00Z,28.0,111.4,55.6,55.9,0.00,3.0
2020-10-25T15:00:00Z,26.3,0.0,0.0,0.0,0.00,2.3
2020-10-25T16:00:00Z,25.0,0.0,0.0,0.0,0.00,5.3
2020-10-25T17:00:00Z,24.2,0.0,0.0,0.0,0.00,8.6
2020-10-25T18:00:00Z,23.4,0.0,0.0,0.0,0.00,15.2
2020-10-25T19:00:00Z,23.0,0.0,0.0,0.0,0.00,9.7
2020-10-25T20:00:00Z,22.5,0.0,0.0,0.0,0.00,5.0
2020-10-25T21:00:00Z,21.9,0.0,0.0,0.0,0.00,14.6
2020-10-25T22:00:00Z,21.6,0.0,0.0,0.0,0.00,18.7
2020-10-25T23:00:00Z,21.4,0.0,0.0,0.0,0.00,9.1
2020-10-26T00:00:00Z,20.9,0.0,0.0,0.0,0.00,11.9
2020-10-26T01:00:00Z,20.8,0.0,0.0,0.0,0.00,8.7
2020-10-26T02:00:00Z,20.2,0.0,0.0,0.0,0.00,7.4
2020-10-26T03:00:00Z,19.6,0.0,0.0,0.0,0.00,5.2
2020-10-26T04:00:00Z,20.2,1.8,0.0,1.8,0.00,2.8
2020-10-26T05:00:00Z,23.1,153.4,88.8,64.6,0.00,1.3
2020-10-26T06:00:00Z,27.3,347.0,250.2,96.8,0.00,0.5
2020-10-26T07:00:00Z,29.8,516.4,405.4,111.0,0.00,0.0
2020-10-26T08:00:00Z,32.6,639.4,520.2,119.2,0.00,0.0
2020-10-26T09:00:00Z,33.9,700.5,577.2,123.2,0.00,0.0
2020-10-26T10:00:00Z,33.5,693.0,570.2,122.8,0.00,0.0
2020-10-26T11:00:00Z,31.9,618.4,500.5,117.9,0.00,0.0
2020-10-26T12:00:00Z,30.1,485.4,377.3,108.1,0.00,0.0
2020-10-26T13:00:00Z,29.0,309.6,217.5,92.1,0.00,0.0
2020-10-26T14:00:00Z,27.8,117.0,62.6,54.4,0.00,0.0
2020-10-26T15:00:00Z,25.5,0.0,0.0,0.0,0.00,0.0
2020-10-26T16:00:00Z,23.9,0.0,0.0,0.0,0.00,0.0
2020-10-26T17:00:00Z,23.2,0.0,0.0,0.0,0.00,0.0
2020-10-26T18:00:00Z,22.5,0.0,0.0,0.0,0.00,0.0
2020-10-26T19:00:00Z,21.5,0.0,0.0,0.0,0.00,0.0
2020-10-26T20:00:00Z,21.2,0.0,0.0,0.0,0.00,0.0
2020-10-26T21:00:00Z,20.7,0.0,0.0,0.0,0.00,0.0
2020-10-26T22:00:00Z,20.3,0.0,0.0,0.0,0.00,0.0
2020-10-26T23:00:00Z,20.0,0.0,0.0,0.0,0.00,0.0
2020-10-27T00:00:00Z,19.8,0.0,0.0,0.0,0.00,0.0
2020-10-27T01:00:00Z,19.6,0.0,0.0,0.0,0.00,0.0
2020-10-27T02:00:00Z,19.3,0.0,0.0,0.0,0.00,0.0
2020-10-27T03:00:00Z,18.7,0.0,0.0,0.0,0.00,0.0
2020-10-27T04:00:00Z,19.2,1.3,0.0,1.3,0.00,0.0
2020-10-27T05:00:00Z,21.7,149.1,85.4,63.7,0.00,0.0
2020-10-27T06:00:00Z,25.7,336.0,240.1,95.9,0.00,0.0
2020-10-27T07:00:00Z,27.9,499.3,388.1,111.2,0.00,0.5
2020-10-27T08:00:00Z,29.5,616.9,497.0,119.9,0.00,0.5
2020-10-27T09:00:00Z,30.3,674.1,550.5,123.6,0.00,0.0
2020-10-27T10:00:00Z,30.4,666.3,543.6,122.7,0.00,0.0
2020-10-27T11:00:00Z,29.8,594.1,476.7,117.4,0.00,0.0
2020-10-27T12:00:00Z,29.0,461.6,352.3,109.3,0.00,4.7
2020-10-27T13:00:00Z,27.9,278.2,185.6,92.6,0.00,15.5
2020-10-27T14:00:00Z,26.5,92.6,44.5,48.1,0.00,37.2
2020-10-27T15:00:00Z,25.2,0.0,0.0,0.0,0.00,26.6
2020-10-27T16:00:00Z,24.2,0.0,0.0,0.0,0.00,31.0
2020-10-27T17:00:00Z,23.9,0.0,0.0,0.0,0.00,50.5
2020-10-27T18:00:00Z,23.9,0.0,0.0,0.0,0.00,50.9
2020-10-27T19:00:00Z,23.9,0.0,0.0,0.0,0.00,63.5
2020-10-27T20:00:00Z,24.1,0.0,0.0,0.0,0.00,77.1
2020-10-27T21:00:00Z,23.7,0.0,0.0,0.0,0.00,54.5
2020-10-27T22:00:00Z,23.1,0.0,0.0,0.0,0.00,56.1
2020-10-27T23:00:00Z,22.4,0.0,0.0,0.0,0.00,50.9
2020-10-28T00:00:00Z,22.2,0.0,0.0,0.0,0.00,66.4
2020-10-28T01:00:00Z,22.4,0.0,0.0,0.0,0.00,61.3
2020-10-28T02:00:00Z,23.0,0.0,0.0,0.0,0.00,49.5
2020-10-28T03:00:00Z,21.5,0.0,0.0,0.0,0.00,19.3
2020-10-28T04:00:00Z,21.9,0.6,0.0,0.6,0.00,31.6
2020-10-28T05:00:00Z,23.9,130.6,67.8,62.8,0.00,19.7
2020-10-28T06:00:00Z,26.2,287.3,182.0,105.3,0.00,17.1
2020-10-28T07:00:00Z,27.5,442.6,309.7,132.9,0.00,56.1
2020-10-28T08:00:00Z,29.0,569.1,416.2,152.9,0.00,56.1
2020-10-28T09:00:00Z,29.4,624.6,465.5,159.1,0.00,64.9
2020-10-28T10:00:00Z,29.6,633.9,483.8,150.1,0.00,54.2
2020-10-28T11:00:00Z,29.3,546.6,399.1,147.5,0.00,22.2
2020-10-28T12:00:00Z,28.2,415.7,287.1,128.6,0.00,23.9
2020-10-28T13:00:00Z,27.0,245.5,144.3,101.2,0.00,45.1
2020-10-28T14:00:00Z,25.7,85.5,33.7,51.8,0.00,55.9
2020-10-28T15:00:00Z,24.6,0.0,0.0,0.0,0.00,49.9
2020-10-28T16:00:00Z,23.8,0.0,0.0,0.0,0.00,47.7
2020-10-28T17:00:00Z,23.4,0.0,0.0,0.0,0.00,21.1
2020-10-28T18:00:00Z,22.9,0.0,0.0,0.0,0.00,19.6
2020-10-28T19:00:00Z,23.1,0.0,0.0,0.0,0.00,44.1
2020-10-28T20:00:00Z,23.0,0.0,0.0,0.0,0.00,45.6
2020-10-28T21:00:00Z,22.8,0.0,0.0,0.0,0.00,47.5
2020-10-28T22:00:00Z,22.9,0.0,0.0,0.0,0.00,42.0
2020-10-28T23:00:00Z,21.9,0.0,0.0,0.0,0.00,46.9
2020-10-29T00:00:00Z,20.9,0.0,0.0,0.0,0.00,37.5
2020-10-29T01:00:00Z,21.3,0.0,0.0,0.0,0.00,27.2
2020-10-29T02:00:00Z,20.7,0.0,0.0,0.0,0.00,26.9
2020-10-29T03:00:00Z,20.5,0.0,0.0,0.0,0.00,21.1
2020-10-29T04:00:00Z,20.5,0.3,0.0,0.3,0.00,35.3
2020-10-29T05:00:00Z,22.8,127.9,57.4,70.5,0.00,36.9
2020-10-29T06:00:00Z,25.5,301.2,188.0,113.2,0.00,29.4
2020-10-29T07:00:00Z,27.5,461.4,327.2,134.2,0.00,31.2
2020-10-29T08:00:00Z,29.2,579.8,434.6,145.2,0.00,26.7
2020-10-29T09:00:00Z,29.9,641.3,485.8,155.5,0.00,26.1
2020-10-29T10:00:00Z,29.6,626.2,462.4,163.8,0.00,34.4
2020-10-29T11:00:00Z,29.1,562.7,416.3,146.4,0.00,29.6
2020-10-29T12:00:00Z,28.8,449.5,333.8,115.7,0.00,1.3
2020-10-29T13:00:00Z,27.5,284.0,191.8,92.2,0.00,5.8
2020-10-29T14:00:00Z,26.2,102.1,51.1,51.0,0.00,5.0
2020-10-29T15:00:00Z,24.8,0.0,0.0,0.0,0.00,5.4
2020-10-29T16:00:00Z,23.6,0.0,0.0,0.0,0.00,5.7
2020-10-29T17:00:00Z,23.3,0.0,0.0,0.0,0.00,2.0
2020-10-29T18:00:00Z,22.8,0.0,0.0,0.0,0.00,1.5
2020-10-29T19:00:00Z,22.7,0.0,0.0,0.0,0.00,4.5
2020-10-29T20:00:00Z,22.1,0.0,0.0,0.0,0.00,1.5
2020-10-29T21:00:00Z,21.3,0.0,0.0,0.0,0.00,0.0
2020-10-29T22:00:00Z,20.5,0.0,0.0,0.0,0.00,0.0
2020-10-29T23:00:00Z,20.2,0.0,0.0,0.0,0.00,1.3
2020-10-30T00:00:00Z,20.1,0.0,0.0,0.0,0.00,14.5
2020-10-30T01:00:00Z,20.5,0.0,0.0,0.0,0.00,51.8
2020-10-30T02:00:00Z,20.2,0.0,0.0,0.0,0.00,48.7
2020-10-30T03:00:00Z,20.3,0.0,0.0,0.0,0.00,59.9
2020-10-30T04:00:00Z,20.7,0.0,0.0,0.0,1.02,55.5
2020-10-30T05:00:00Z,23.0,101.9,27.1,74.8,0.06,51.5
2020-10-30T06:00:00Z,25.2,262.3,120.0,142.3,0.00,51.1
2020-10-30T07:00:00Z,27.1,433.9,263.1,170.8,0.00,63.1
2020-10-30T08:00:00Z,28.7,553.8,367.2,186.6,0.00,60.0
2020-10-30T09:00:00Z,29.5,625.0,452.1,172.9,0.00,42.5
2020-10-30T10:00:00Z,29.8,637.6,487.5,150.1,0.00,23.4
2020-10-30T11:00:00Z,29.4,574.1,445.5,128.6,0.00,20.8
2020-10-30T12:00:00Z,28.8,451.4,342.5,108.9,0.00,6.9
2020-10-30T13:00:00Z,27.7,285.3,195.5,89.8,0.00,0.0
2020-10-30T14:00:00Z,26.3,102.1,52.0,50.1,0.00,0.0
2020-10-30T15:00:00Z,24.6,0.0,0.0,0.0,0.00,0.0
2020-10-30T16:00:00Z,23.5,0.0,0.0,0.0,0.00,2.7
2020-10-30T17:00:00Z,23.1,0.0,0.0,0.0,0.00,18.0
2020-10-30T18:00:00Z,22.7,0.0,0.0,0.0,0.00,37.2
2020-10-30T19:00:00Z,23.6,0.0,0.0,0.0,0.00,57.8
2020-10-30T20:00:00Z,23.7,0.0,0.0,0.0,0.00,70.2
2020-10-30T21:00:00Z,23.2,0.0,0.0,0.0,0.00,77.1
2020-10-30T22:00:00Z,23.2,0.0,0.0,0.0,0.00,86.5
2020-10-30T23:00:00Z,23.5,0.0,0.0,0.0,0.00,83.7
2020-10-31T00:00:00Z,23.5,0.0,0.0,0.0,0.00,73.2
2020-10-31T01:00:00Z,23.4,0.0,0.0,0.0,0.00,82.5
2020-10-31T02:00:00Z,23.5,0.0,0.0,0.0,0.00,97.6
2020-10-31T03:00:00Z,23.7,0.0,0.0,0.0,0.00,88.8
2020-10-31T04:00:00Z,24.0,0.0,0.0,0.0,0.00,81.3
2020-10-31T05:00:00Z,24.6,111.7,44.6,67.2,0.00,55.8
2020-10-31T06:00:00Z,26.3,252.3,131.3,121.0,0.00,65.9
2020-10-31T07:00:00Z,27.0,370.5,199.1,171.4,0.00,74.2
2020-10-31T08:00:00Z,28.3,492.7,289.5,203.1,0.00,70.1
2020-10-31T09:00:00Z,29.0,520.9,302.1,218.8,0.00,71.7
2020-10-31T10:00:00Z,28.6,513.4,289.9,223.5,0.00,81.6
2020-10-31T11:00:00Z,28.2,459.4,265.2,194.1,0.00,72.2
2020-10-31T12:00:00Z,27.6,357.4,216.1,141.3,0.00,49.8
2020-10-31T13:00:00Z,27.2,233.8,136.5,97.2,0.00,32.7
2020-10-31T14:00:00Z,26.2,86.7,39.2,47.6,0.00,17.3
2020-10-31T15:00:00Z,24.8,0.0,0.0,0.0,0.00,11.2
2020-10-31T16:00:00Z,23.8,0.0,0.0,0.0,0.00,12.6
2020-10-31T17:00:00Z,23.5,0.0,0.0,0.0,0.00,15.9
2020-10-31T18:00:00Z,23.2,0.0,0.0,0.0,0.00,14.4
2020-10-31T19:00:00Z,23.2,0.0,0.0,0.0,0.00,22.4
2020-10-31T20:00:00Z,22.9,0.0,0.0,0.0,0.00,27.7
2020-10-31T21:00:00Z,22.8,0.0,0.0,0.0,0.00,20.8
2020-10-31T22:00:00Z,22.6,0.0,0.0,0.0,0.00,14.0
2020-10-31T23:00:00Z,22.3,0.0,0.0,0.0,0.00,21.8
2020-11-01T00:00:00Z,21.8,0.0,0.0,0.0,0.00,37.7
2020-11-01T01:00:00Z,22.3,0.0,0.0,0.0,0.00,53.6
2020-11-01T02:00:00Z,22.3,0.0,0.0,0.0,0.00,84.4
2020-11-01T03:00:00Z,22.2,0.0,0.0,0.0,0.00,88.1
2020-11-01T04:00:00Z,22.5,0.0,0.0,0.0,0.00,74.9
2020-11-01T05:00:00Z,23.5,97.9,46.2,51.7,0.00,22.6
2020-11-01T06:00:00Z,25.1,259.3,152.0,107.3,0.00,40.3
2020-11-01T07:00:00Z,26.4,357.5,205.5,152.1,0.00,58.7
2020-11-01T08:00:00Z,27.2,452.2,264.5,187.7,0.00,57.1
2020-11-01T09:00:00Z,28.2,538.4,350.1,188.3,0.00,36.5
2020-11-01T10:00:00Z,28.5,562.4,388.7,173.6,0.00,43.7
2020-11-01T11:00:00Z,28.1,504.0,350.1,154.0,0.00,45.7
2020-11-01T12:00:00Z,27.4,408.6,280.5,128.0,0.00,37.9
2020-11-01T13:00:00Z,26.2,253.7,146.4,107.3,0.00,51.9
2020-11-01T14:00:00Z,25.1,81.5,29.7,51.7,0.00,34.6
2020-11-01T15:00:00Z,23.8,0.0,0.0,0.0,0.00,64.6
2020-11-01T16:00:00Z,23.1,0.0,0.0,0.0,1.05,62.4
2020-11-01T17:00:00Z,22.9,0.0,0.0,0.0,0.76,55.5
2020-11-01T18:00:00Z,22.6,0.0,0.0,0.0,0.93,72.4
2020-11-01T19:00:00Z,22.6,0.0,0.0,0.0,1.09,55.5
2020-11-01T20:00:00Z,22.3,0.0,0.0,0.0,0.97,63.0
2020-11-01T21:00:00Z,22.0,0.0,0.0,0.0,1.67,67.9
2020-11-01T22:00:00Z,21.9,0.0,0.0,0.0,1.37,68.4
2020-11-01T23:00:00Z,22.4,0.0,0.0,0.0,0.00,70.9
2020-11-02T00:00:00Z,22.3,0.0,0.0,0.0,0.22,58.2
2020-11-02T01:00:00Z,19.7,0.0,0.0,0.0,0.22,64.1
2020-11-02T02:00:00Z,19.5,0.0,0.0,0.0,0.00,85.3
2020-11-02T03:00:00Z,19.0,0.0,0.0,0.0,0.00,47.1
2020-11-02T04:00:00Z,18.8,0.0,0.0,0.0,0.00,44.9
2020-11-02T05:00:00Z,20.2,111.9,57.3,54.6,0.00,41.4
2020-11-02T06:00:00Z,22.1,289.7,192.1,97.6,0.00,9.6
2020-11-02T07:00:00Z,24.4,449.9,331.2,118.7,0.00,12.6
2020-11-02T08:00:00Z,26.0,546.7,412.6,134.1,0.00,27.4
2020-11-02T09:00:00Z,26.7,578.2,432.3,145.9,0.00,35.4
2020-11-02T10:00:00Z,26.5,549.0,392.7,156.3,0.00,45.1
2020-11-02T11:00:00Z,24.8,434.3,286.5,147.8,0.00,52.3
2020-11-02T12:00:00Z,24.9,321.9,191.3,130.6,0.00,35.4
2020-11-02T13:00:00Z,25.0,215.8,119.0,96.8,0.00,35.2
2020-11-02T14:00:00Z,23.9,78.5,33.9,44.6,0.00,43.1
2020-11-02T15:00:00Z,22.4,0.0,0.0,0.0,0.00,4.0
2020-11-02T16:00:00Z,20.9,0.0,0.0,0.0,0.00,3.3
2020-11-02T17:00:00Z,20.0,0.0,0.0,0.0,0.00,7.2
2020-11-02T18:00:00Z,19.2,0.0,0.0,0.0,0.00,13.1
2020-11-02T19:00:00Z,19.7,0.0,0.0,0.0,0.00,38.5
2020-11-02T20:00:00Z,19.5,0.0,0.0,0.0,0.00,44.3
2020-11-02T21:00:00Z,19.4,0.0,0.0,0.0,0.00,29.3
2020-11-02T22:00:00Z,19.0,0.0,0.0,0.0,0.00,24.3
2020-11-02T23:00:00Z,18.9,0.0,0.0,0.0,0.00,22.7
2020-11-03T00:00:00Z,18.6,0.0,0.0,0.0,0.00,26.2
2020-11-03T01:00:00Z,18.3,0.0,0.0,0.0,0.00,48.3
2020-11-03T02:00:00Z,18.7,0.0,0.0,0.0,0.00,39.7
2020-11-03T03:00:00Z,18.4,0.0,0.0,0.0,0.00,26.7
2020-11-03T04:00:00Z,18.6,0.0,0.0,0.0,0.00,22.8
2020-11-03T05:00:00Z,20.0,114.0,58.9,55.1,0.00,20.9
2020-11-03T06:00:00Z,22.6,282.1,185.5,96.6,0.00,12.1
2020-11-03T07:00:00Z,24.3,423.9,308.2,115.7,0.00,28.1
2020-11-03T08:00:00Z,25.5,514.4,384.3,130.1,0.86,29.9
2020-11-03T09:00:00Z,26.0,548.7,404.0,144.7,1.46,40.3
2020-11-03T10:00:00Z,26.2,528.9,388.5,140.4,0.00,37.4
2020-11-03T11:00:00Z,26.2,481.0,357.7,123.3,0.00,27.1
2020-11-03T12:00:00Z,25.9,384.6,277.1,107.5,0.00,19.0
2020-11-03T13:00:00Z,25.2,238.8,151.6,87.3,0.00,43.4
2020-11-03T14:00:00Z,23.8,76.3,34.6,41.7,0.00,44.0
2020-11-03T15:00:00Z,22.4,0.0,0.0,0.0,0.00,44.1
2020-11-03T16:00:00Z,21.3,0.0,0.0,0.0,0.00,37.8
2020-11-03T17:00:00Z,20.6,0.0,0.0,0.0,0.00,38.4
2020-11-03T18:00:00Z,19.9,0.0,0.0,0.0,0.00,46.7
2020-11-03T19:00:00Z,20.5,0.0,0.0,0.0,0.00,63.6
2020-11-03T20:00:00Z,20.0,0.0,0.0,0.0,0.00,58.1
2020-11-03T21:00:00Z,19.4,0.0,0.0,0.0,0.00,44.9
2020-11-03T22:00:00Z,19.1,0.0,0.0,0.0,0.00,46.7
2020-11-03T23:00:00Z,18.7,0.0,0.0,0.0,0.00,46.0
2020-11-04T00:00:00Z,18.4,0.0,0.0,0.0,0.06,43.2
2020-11-04T01:00:00Z,18.7,0.0,0.0,0.0,0.06,33.7
2020-11-04T02:00:00Z,18.6,0.0,0.0,0.0,0.00,54.9
2020-11-04T03:00:00Z,18.7,0.0,0.0,0.0,0.00,62.5
2020-11-04T04:00:00Z,18.4,0.0,0.0,0.0,0.12,79.5
2020-11-04T05:00:00Z,19.0,75.4,27.7,47.6,0.49,54.0
2020-11-04T06:00:00Z,20.2,204.0,101.8,102.2,3.56,60.9
2020-11-04T07:00:00Z,20.5,283.0,144.6,138.4,0.00,69.3
2020-11-04T08:00:00Z,21.2,365.3,173.2,192.1,0.00,62.9
2020-11-04T09:00:00Z,21.4,390.8,198.6,192.1,0.23,79.3
2020-11-04T10:00:00Z,22.1,383.9,209.4,174.6,0.00,73.5
2020-11-04T11:00:00Z,21.6,332.8,175.4,157.4,0.00,72.2
2020-11-04T12:00:00Z,21.4,230.4,109.3,121.1,0.00,57.8
2020-11-04T13:00:00Z,21.2,156.6,68.5,88.1,0.00,56.4
2020-11-04T14:00:00Z,21.0,51.6,17.8,33.8,0.00,71.7
2020-11-04T15:00:00Z,20.0,0.0,0.0,0.0,0.00,66.8
2020-11-04T16:00:00Z,19.1,0.0,0.0,0.0,0.00,73.1
